key,neighborhood,district,year,crimes_total,robbery,street_handbag_roberry,physical_injuries_total,dangerous_serious_bodily_harm,dep_of_liberty_coercion_threats_stalking,theft_total,theft_of_motor_vehicles,theft_parts_motor_vehicles,bike_theft,res_burglarly,arson_offense_total,arson,prop_damage_total,prop_damage_graffiti,drugs,neighborhood_offence
044008,Schmargendorf,Charlottenburg-Wilmersdorf,2016," 7,428 ", 49 , 27 , 504 , 89 , 195 ," 4,375 ", 208 ," 1,026 ", 879 , 305 , 40 , 9 , 574 , 98 , 58 ," 1,337 "
045009,Halensee,Charlottenburg-Wilmersdorf,2016," 14,160 ", 110 , 53 , 809 , 204 , 412 ," 7,830 ", 268 ," 1,493 ", 888 , 310 , 34 , 11 , 729 , 79 , 155 ," 2,524 "
045010,Lietzenburger Straße,Charlottenburg-Wilmersdorf,2016," 30,639 ", 347 , 197 ," 2,345 ", 579 , 634 ," 16,769 ", 197 ," 1,554 "," 1,292 ", 387 , 40 , 20 ," 1,687 ", 541 , 369 ," 4,815 "
045011,Volkspark Wilmersdorf,Charlottenburg-Wilmersdorf,2016," 13,228 ", 106 , 59 , 825 , 186 , 276 ," 6,263 ", 164 , 934 ," 1,259 ", 176 , 37 , 10 , 723 , 170 , 201 ," 1,984 "
050000,Spandau,Spandau-Total,2016," 10,981 ", 111 , 65 ," 1,221 ", 281 , 442 ," 5,029 ", 129 , 722 , 449 , 296 , 70 , 28 , 975 , 128 , 187 ," 2,673 "
051001,Hakenfelde,Spandau,2016," 7,780 ", 58 , 33 , 848 , 191 , 266 ," 3,878 ", 116 , 694 , 349 , 229 , 83 , 42 , 723 , 50 , 87 ," 1,916 "
051002,Falkenhagener Feld,Spandau,2016," 7,762 ", 69 , 30 ," 1,071 ", 213 , 431 ," 3,179 ", 104 , 577 , 362 , 263 , 69 , 22 , 798 , 89 , 94 ," 2,426 "
051003,Spandau Mitte,Spandau,2016," 16,831 ", 213 , 145 ," 1,923 ", 492 , 661 ," 7,173 ", 109 , 770 , 746 , 208 , 46 , 16 ," 1,254 ", 161 , 492 ," 3,799 "
052004,Brunsbütteler Damm,Spandau,2016," 7,251 ", 53 , 22 , 688 , 146 , 221 ," 3,489 ", 150 , 547 , 256 , 340 , 57 , 18 , 882 , 110 , 84 ," 1,694 "
052005,Heerstraße,Spandau,2016," 9,823 ", 93 , 48 ," 1,439 ", 322 , 487 ," 3,848 ", 69 , 562 , 226 , 408 , 110 , 48 ," 1,209 ", 329 , 137 ," 3,152 "
052006,Wilhelmstadt,Spandau,2016," 17,534 ", 138 , 61 ," 1,546 ", 368 , 504 ," 8,595 ", 111 , 798 , 665 , 357 , 47 , 14 ," 1,180 ", 130 , 183 ," 3,363 "
053007,Haselhorst,Spandau,2016," 11,853 ", 136 , 58 ," 1,123 ", 219 , 407 ," 5,775 ", 239 , 987 , 439 , 181 , 116 , 52 , 794 , 103 , 194 ," 2,433 "
053008,Siemensstadt,Spandau,2016," 12,581 ", 85 , 62 , 987 , 208 , 432 ," 6,337 ", 170 , 887 , 509 , 146 , 54 , 23 ," 1,249 ", 170 , 170 ," 2,629 "
054009,Gatow/Kladow,Spandau,2016," 4,884 ", 20 , 20 , 500 , 106 , 237 ," 2,377 ", 141 , 323 , 247 , 474 , 40 , 15 , 404 , 15 , 40 ," 1,004 "
060000,Steglitz-Zehlendorf,Steglitz-Zehlendorf-Total,2016," 8,429 ", 54 , 29 , 576 , 115 , 247 ," 4,618 ", 199 , 863 , 841 , 384 , 47 , 22 , 840 , 165 , 119 ," 1,497 "
061001,Schloßstraße,Steglitz-Zehlendorf,2016," 19,484 ", 165 , 92 , 880 , 202 , 280 ," 12,192 ", 170 , 949 ," 1,755 ", 303 , 37 , 23 , 926 , 165 , 119 ," 2,283 "
061002,Albrechtstraße,Steglitz-Zehlendorf,2016," 6,468 ", 44 , 17 , 507 , 84 , 245 ," 3,110 ", 197 , 692 , 508 , 243 , 59 , 40 , 663 , 88 , 119 ," 1,485 "
062003,Lankwitz,Steglitz-Zehlendorf,2016," 6,883 ", 54 , 28 , 591 , 123 , 265 ," 2,974 ", 208 , 539 , 262 , 222 , 68 , 21 , 803 , 97 , 187 ," 1,441 "
062004,Ostpreußendamm,Steglitz-Zehlendorf,2016," 7,197 ", 31 , 14 , 721 , 142 , 225 ," 3,497 ", 191 , 689 , 746 , 299 , 43 , 23 , 985 , 222 , 103 ," 1,635 "
063005,Teltower Damm,Steglitz-Zehlendorf,2016," 7,945 ", 38 , 30 , 576 , 86 , 245 ," 4,203 ", 142 , 579 ," 1,447 ", 443 , 27 , 6 , 919 , 151 , 109 ," 1,432 "
063006,Drakestraße,Steglitz-Zehlendorf,2016," 7,126 ", 29 , 17 , 512 , 108 , 210 ," 4,106 ", 192 , 860 , 642 , 425 , 17 , 6 , 606 , 121 , 87 ," 1,244 "
064007,Zehlendorf Südwest,Steglitz-Zehlendorf,2016," 8,801 ", 35 , 4 , 592 , 127 , 300 ," 4,416 ", 165 , 872 , 600 , 442 , 58 , 23 ," 1,099 ", 380 , 115 ," 1,441 "
064008,Zehlendorf Nord,Steglitz-Zehlendorf,2016," 9,565 ", 49 , 38 , 459 , 113 , 198 ," 5,781 ", 252 ," 1,524 "," 1,098 ", 702 , 35 , 9 ," 1,230 ", 483 , 101 ," 1,317 "
070000,Tempelhof-Schöneberg,Tempelhof-Schöneberg-Total,2016," 11,764 ", 120 , 74 , 952 , 202 , 332 ," 5,967 ", 216 , 890 , 879 , 286 , 66 , 26 , 989 , 179 , 302 ," 2,330 "
071001,Schöneberg Nordwest,Tempelhof-Schöneberg,2016," 25,766 ", 512 , 338 ," 2,045 ", 543 , 563 ," 13,504 ", 124 ," 1,021 "," 1,191 ", 334 , 62 , 23 ," 1,354 ", 210 , 823 ," 4,800 "
071002,Schöneberg Nordost,Tempelhof-Schöneberg,2016," 12,952 ", 109 , 59 ," 1,040 ", 247 , 386 ," 6,384 ", 164 , 822 ," 1,430 ", 298 , 55 , 25 ," 1,447 ", 201 , 344 ," 3,083 "
072003,Schöneberg Südwest,Tempelhof-Schöneberg,2016," 10,778 ", 97 , 58 , 940 , 189 , 320 ," 5,401 ", 170 , 785 ," 1,284 ", 281 , 48 , 19 , 862 , 150 , 262 ," 2,364 "
072004,Schöneberg Südost,Tempelhof-Schöneberg,2016," 17,987 ", 81 , 54 ," 1,235 ", 231 , 343 ," 8,427 ", 156 , 675 ," 1,588 ", 234 , 58 , 34 ," 1,309 ", 394 , 421 ," 2,870 "
073005,Friedenau West,Tempelhof-Schöneberg,2016," 11,184 ", 53 , 41 , 492 , 74 , 193 ," 7,284 ", 139 , 865 ," 1,329 ", 156 , 41 , 12 , 857 , 279 , 107 ," 1,661 "
073006,Friedenau Ost,Tempelhof-Schöneberg,2016," 9,463 ", 111 , 70 , 533 , 116 , 283 ," 5,494 ", 227 ," 1,052 ", 867 , 190 , 65 , 51 , 923 , 195 , 111 ," 1,665 "
074007,Tempelhof Nord,Tempelhof-Schöneberg,2016," 15,119 ", 105 , 50 ," 1,238 ", 354 , 442 ," 5,703 ", 238 , 984 ," 1,221 ", 199 , 133 , 17 ," 1,354 ", 260 , 774 ," 2,752 "
074008,Tempelhof Südwest,Tempelhof-Schöneberg,2016," 12,538 ", 87 , 45 , 981 , 181 , 361 ," 5,896 ", 268 ," 1,075 ", 613 , 165 , 39 , 13 , 965 , 297 , 226 ," 2,220 "
074009,Tempelhof Südost,Tempelhof-Schöneberg,2016," 17,936 ", 155 , 60 ," 1,357 ", 282 , 531 ," 9,300 ", 470 ," 1,620 ", 464 , 195 , 81 , 13 ," 1,364 ", 309 , 181 ," 3,447 "
075010,Mariendorf Nord,Tempelhof-Schöneberg,2016," 7,446 ", 62 , 16 , 678 , 150 , 306 ," 3,319 ", 192 , 760 , 316 , 267 , 62 , 29 , 906 , 160 , 163 ," 1,832 "
075011,Mariendorf Süd,Tempelhof-Schöneberg,2016," 8,628 ", 67 , 57 , 733 , 134 , 254 ," 4,166 ", 239 , 833 , 330 , 622 , 91 , 53 , 900 , 139 , 187 ," 1,786 "
076012,Marienfelde Nord,Tempelhof-Schöneberg,2016," 6,723 ", 74 , 51 , 697 , 108 , 147 ," 3,229 ", 164 , 566 , 680 , 193 , 79 , 34 , 623 , 91 , 147 ," 1,359 "
076013,Marienfelde Süd,Tempelhof-Schöneberg,2016," 8,141 ", 49 , 14 , 953 , 175 , 343 ," 3,713 ", 182 , 560 , 273 , 105 , 56 , -   , 799 , 42 , 203 ," 1,864 "
076014,Lichtenrade Nord,Tempelhof-Schöneberg,2016," 5,277 ", 38 , 19 , 584 , 76 , 161 ," 2,456 ", 299 , 627 , 252 , 442 , 38 , 14 , 570 , 19 , 161 ," 1,206 "
076015,Lichtenrade Süd,Tempelhof-Schöneberg,2016," 6,921 ", 48 , 24 , 761 , 153 , 224 ," 3,153 ", 173 , 707 , 415 , 513 , 54 , 20 , 792 , 217 , 234 ," 1,522 "
080000,Neukölln,Neukölln-Total,2016," 13,851 ", 156 , 88 ," 1,227 ", 363 , 430 ," 6,801 ", 193 , 950 , 663 , 374 , 73 , 35 ," 1,238 ", 195 , 337 ," 3,250 "
081001,Schillerpromenade,Neukölln,2016," 15,730 ", 207 , 117 ," 1,736 ", 583 , 466 ," 7,475 ", 89 , 814 , 808 , 315 , 89 , 46 ," 1,391 ", 324 ," 1,030 "," 4,397 "
081002,Neuköllner Mitte/Zentrum,Neukölln,2016," 25,485 ", 297 , 146 ," 1,988 ", 633 , 524 ," 12,837 ", 146 ," 1,006 ", 982 , 323 , 86 , 36 ," 1,720 ", 279 , 456 ," 4,719 "
081003,Reuterstraße,Neukölln,2016," 16,331 ", 187 , 105 ," 1,245 ", 396 , 411 ," 8,376 ", 65 , 637 ," 1,210 ", 271 , 55 , 30 ," 1,284 ", 460 , 383 ," 3,350 "
081004,Rixdorf,Neukölln,2016," 13,399 ", 165 , 91 ," 1,229 ", 378 , 388 ," 6,709 ", 138 , 831 ," 1,005 ", 324 , 81 , 47 ," 1,236 ", 182 , 349 ," 3,596 "
081005,Köllnische Heide,Neukölln,2016," 17,681 ", 109 , 51 ," 1,552 ", 385 , 654 ," 8,876 ", 346 ," 1,770 ", 308 , 462 , 109 , 58 ," 1,930 ", 148 , 449 ," 5,066 "
082006,Britz Nord,Neukölln,2016," 12,510 ", 167 , 96 ," 1,218 ", 294 , 507 ," 5,126 ", 228 ," 1,299 ", 239 , 406 , 152 , 101 ," 1,188 ", 137 , 188 ," 3,349 "
082007,Britz,Neukölln,2016," 12,614 ", 96 , 52 ," 1,006 ", 248 , 401 ," 6,170 ", 292 ," 1,337 ", 518 , 601 , 74 , 17 ," 1,076 ", 161 , 152 ," 2,743 "
082008,Buckow,Neukölln,2016," 5,684 ", 39 , 28 , 633 , 177 , 269 ," 2,310 ", 177 , 683 , 138 , 347 , 46 , 18 , 697 , 71 , 71 ," 1,496 "
083009,Gropiusstadt West,Neukölln,2016," 13,832 ", 182 , 122 , 887 , 248 , 410 ," 6,875 ", 182 , 704 , 481 , 218 , 51 , 5 ," 2,118 ", 223 , 162 ," 3,005 "
083010,Gropiusstadt Ost,Neukölln,2016," 7,576 ", 64 , 47 , 949 , 275 , 393 ," 3,193 ", 105 , 568 , 328 , 240 , 47 , 23 , 662 , 23 , 123 ," 2,748 "
084011,Buckow Nord,Neukölln,2016," 11,222 ", 52 , -   ," 1,044 ", 209 , 438 ," 5,700 ", 271 ," 1,221 ", 501 , 376 , 52 , 31 , 741 , 52 , 125 ," 2,443 "
084012,Rudow,Neukölln,2016," 7,122 ", 56 , 32 , 725 , 171 , 278 ," 3,376 ", 329 , 748 , 331 , 586 , 32 , 14 , 722 , 53 , 88 ," 1,556 "
090000,Treptow-Köpenick,Treptow-Köpenick-Total,2016," 9,260 ", 57 , 33 , 830 , 175 , 279 ," 4,858 ", 262 , 687 ," 1,075 ", 269 , 62 , 31 , 926 , 199 , 144 ," 1,931 "
091001,Alt-Treptow,Treptow-Köpenick,2016," 18,892 ", 287 , 169 ," 1,428 ", 397 , 363 ," 10,916 ", 186 , 938 ," 2,695 ", 321 , 152 , 84 ," 1,580 ", 414 , 600 ," 3,371 "
091002,Plänterwald,Treptow-Köpenick,2016," 11,832 ", 54 , 36 , 696 , 181 , 172 ," 6,056 ", 542 ," 1,076 ", 976 , 371 , 36 , 18 ," 1,094 ", 316 , 81 ," 2,106 "
091003,Baumschulenweg,Treptow-Köpenick,2016," 8,917 ", 66 , 39 , 710 , 215 , 319 ," 5,105 ", 297 , 760 , 947 , 457 , 39 , 28 , 815 , 231 , 72 ," 2,038 "
091004,Johannisthal,Treptow-Köpenick,2016," 7,599 ", 41 , 21 , 568 , 103 , 238 ," 4,039 ", 222 , 661 , 873 , 418 , 21 , 10 , 589 , 72 , 77 ," 1,601 "
092005,Oberschöneweide,Treptow-Köpenick,2016," 11,011 ", 52 , 38 ," 1,274 ", 340 , 359 ," 5,215 ", 312 , 684 ," 1,100 ", 194 , 94 , 57 ," 1,378 ", 321 , 212 ," 2,922 "
092006,Niederschöneweide,Treptow-Köpenick,2016," 17,964 ", 108 , 72 ," 1,535 ", 298 , 352 ," 9,691 ", 343 , 741 ," 1,508 ", 117 , 36 , 18 ," 1,924 ", 957 , 289 ," 2,836 "
092007,Adlershof,Treptow-Köpenick,2016," 13,408 ", 65 , 24 ," 1,002 ", 194 , 301 ," 7,544 ", 395 , 737 ," 1,798 ", 189 , 65 , 24 ," 1,232 ", 301 , 112 ," 2,257 "
092008,Köllnische Vorstadt/Spindlersfeld,Treptow-Köpenick,2016," 8,459 ", 38 , 19 ," 1,057 ", 152 , 295 ," 3,782 ", 286 , 552 , 772 , 143 , 38 , 10 ," 1,076 ", 181 , 114 ," 2,362 "
093009,Altglienicke,Treptow-Köpenick,2016," 6,165 ", 11 , 8 , 603 , 94 , 249 ," 3,103 ", 321 , 924 , 298 , 403 , 49 , 34 , 637 , 102 , 60 ," 1,361 "
093010,Bohnsdorf,Treptow-Köpenick,2016," 7,645 ", 32 , 8 , 841 , 214 , 309 ," 3,957 ", 222 , 642 , 452 , 412 , 24 , 16 , 563 , 111 , 119 ," 1,538 "
093011,Grünau,Treptow-Köpenick,2016," 11,754 ", 17 , 17 , 676 , 220 , 389 ," 5,649 ", 135 , 879 ," 1,235 ", 372 , 51 , 34 ," 3,146 "," 2,418 ", 169 ," 2,215 "
093012,Schmöckwitz,Treptow-Köpenick,2016," 5,077 ", -   , -   , 449 , 47 , 94 ," 2,715 ", 142 , 425 , 142 , 567 , 24 , 24 , 307 , 24 , 24 , 685 
094013,Köpenick Süd,Treptow-Köpenick,2016," 4,206 ", 9 , 9 , 495 , 87 , 113 ," 1,990 ", 174 , 400 , 539 , 104 , 87 , 43 , 539 , 96 , 26 , 965 
094014,Allende-Viertel,Treptow-Köpenick,2016," 6,462 ", 17 , 9 , 704 , 146 , 223 ," 3,390 ", 283 , 472 , 498 , 86 , 77 , 43 , 661 , 60 , 51 ," 1,347 "
094015,Altstadt Köpenick,Treptow-Köpenick,2016," 10,113 ", 30 , 30 ," 1,701 ", 361 , 527 ," 3,326 ", 120 , 346 ," 1,084 ", 120 , 15 , 15 ," 1,520 ", 331 , 211 ," 3,461 "
094016,Müggelheim,Treptow-Köpenick,2016," 4,103 ", -   , -   , 243 , 46 , 243 ," 1,489 ", 182 , 304 , 213 , 122 , 61 , 46 , 714 , 167 , 15 , 866 
095017,Friedrichshagen,Treptow-Köpenick,2016," 7,137 ", 33 , 17 , 662 , 116 , 210 ," 3,701 ", 171 , 375 ," 1,406 ", 94 , 33 , 17 , 971 , 270 , 105 ," 1,318 "
095018,Rahnsdorf,Treptow-Köpenick,2016," 6,606 ", 54 , 11 , 440 , 86 , 161 ," 3,614 ", 118 , 579 ," 1,534 ", 343 , 97 , 32 , 654 , 97 , 32 , 901 
095019,Dammvorstadt,Treptow-Köpenick,2016," 15,448 ", 76 , 47 ," 1,309 ", 322 , 341 ," 7,093 ", 104 , 294 ," 1,527 ", 133 , 57 , 19 ," 1,603 ", 578 , 389 ," 3,006 "
095020,Köpenick Nord,Treptow-Köpenick,2016," 5,130 ", 40 , 16 , 428 , 48 , 135 ," 2,585 ", 119 , 373 , 904 , 341 , 103 , 16 , 650 , 103 , 40 ," 1,070 "
100000,Marzahn-Hellersdorf,Marzahn-Hellersdorf-Total,2016," 9,245 ", 90 , 53 ," 1,147 ", 205 , 343 ," 3,956 ", 248 , 722 , 415 , 244 , 80 , 24 ," 1,113 ", 241 , 136 ," 2,362 "
101001,Marzahn Nord,Marzahn-Hellersdorf,2016," 9,003 ", 111 , 77 ," 1,610 ", 268 , 417 ," 3,245 ", 264 , 545 , 353 , 94 , 77 , 30 ," 1,273 ", 422 , 141 ," 2,892 "
101002,Marzahn Mitte,Marzahn-Hellersdorf,2016," 11,019 ", 109 , 59 ," 1,564 ", 297 , 373 ," 4,567 ", 306 , 873 , 333 , 63 , 117 , 25 ," 1,225 ", 188 , 165 ," 3,152 "
101003,Marzahn Süd,Marzahn-Hellersdorf,2016," 11,599 ", 123 , 59 , 992 , 188 , 346 ," 5,372 ", 451 ," 1,196 ", 311 , 292 , 99 , 38 ," 1,164 ", 190 , 115 ," 2,384 "
102004,Hellersdorf Nord,Marzahn-Hellersdorf,2016," 12,359 ", 60 , 32 ," 1,884 ", 325 , 517 ," 4,616 ", 187 , 753 , 330 , 121 , 98 , 26 ," 1,821 ", 503 , 175 ," 3,478 "
102005,Hellersdorf Ost,Marzahn-Hellersdorf,2016," 9,095 ", 135 , 95 ," 1,400 ", 276 , 467 ," 3,205 ", 196 , 577 , 517 , 90 , 166 , 45 ," 1,465 ", 341 , 246 ," 2,980 "
102006,Hellersdorf Süd,Marzahn-Hellersdorf,2016," 8,056 ", 85 , 53 , 953 , 151 , 322 ," 3,212 ", 236 , 460 , 322 , 147 , 33 , 20 ," 1,176 ", 358 , 142 ," 2,288 "
103007,Biesdorf,Marzahn-Hellersdorf,2016," 7,878 ", 42 , 31 , 583 , 123 , 161 ," 4,604 ", 142 , 656 , 702 , 640 , 35 , 12 , 659 , 123 , 119 ," 1,250 "
104008,Kaulsdorf,Marzahn-Hellersdorf,2016," 6,055 ", 37 , 11 , 529 , 74 , 201 ," 2,845 ", 127 , 428 , 518 , 492 , 32 , 11 , 555 , 48 , 16 ," 1,037 "
104009,Mahlsdorf,Marzahn-Hellersdorf,2016," 4,818 ", 25 , 18 , 294 , 36 , 151 ," 2,420 ", 118 , 370 , 460 , 431 , 7 , 4 , 470 , 162 , 39 , 643 
110000,Lichtenberg,Lichtenberg-Total,2016," 10,051 ", 84 , 52 , 949 , 195 , 295 ," 5,032 ", 287 , 926 , 781 , 235 , 63 , 27 , 967 , 198 , 153 ," 2,202 "
111001,Malchow,Lichtenberg,2016," 7,926 ", -   , -   , 803 , 275 , 338 ," 3,699 ", 106 , 317 , 275 , 359 , 42 , 42 , 655 , 211 , 42 ," 1,416 "
111002,Neu-Hohenschönhausen Nord,Lichtenberg,2016," 6,469 ", 91 , 56 , 952 , 154 , 256 ," 2,363 ", 224 , 494 , 312 , 95 , 60 , 18 , 704 , 109 , 193 ," 2,016 "
111003,Neu-Hohenschönhausen Süd,Lichtenberg,2016," 8,383 ", 72 , 42 ," 1,247 ", 239 , 303 ," 3,629 ", 224 , 573 , 334 , 72 , 68 , 15 , 868 , 99 , 163 ," 2,457 "
112004,Alt-Hohenschönhausen Nord,Lichtenberg,2016," 11,503 ", 46 , 13 ," 1,134 ", 192 , 331 ," 6,040 ", 206 , 796 , 398 , 444 , 46 , 20 , 902 , 80 , 179 ," 2,320 "
112005,Alt-Hohenschönhausen Süd,Lichtenberg,2016," 8,880 ", 84 , 68 , 656 , 129 , 191 ," 4,799 ", 385 ," 1,439 ", 547 , 278 , 45 , 13 , 857 , 149 , 84 ," 1,804 "
113006,Fennpfuhl,Lichtenberg,2016," 10,516 ", 80 , 52 , 852 , 165 , 319 ," 5,031 ", 429 ," 1,379 ", 742 , 291 , 83 , 15 ," 1,103 ", 214 , 70 ," 2,151 "
113007,Alt-Lichtenberg,Lichtenberg,2016," 17,166 ", 156 , 80 ," 1,621 ", 388 , 418 ," 8,943 ", 308 ," 1,177 "," 1,061 ", 315 , 90 , 50 ," 1,306 ", 308 , 186 ," 3,425 "
113008,Frankfurter Allee Süd,Lichtenberg,2016," 21,416 ", 150 , 90 ," 1,470 ", 350 , 410 ," 8,978 ", 560 ," 1,380 "," 1,620 ", 150 , 100 , 100 ," 1,290 ", 390 , 830 ," 2,909 "
114009,Neu-Lichtenberg,Lichtenberg,2016," 10,692 ", 86 , 41 , 907 , 187 , 298 ," 5,481 ", 155 , 565 ," 1,262 ", 206 , 44 , 22 ," 1,323 ", 435 , 146 ," 2,395 "
114010,Friedrichsfelde Nord,Lichtenberg,2016," 9,895 ", 56 , 42 , 978 , 148 , 310 ," 4,342 ", 289 , 929 , 612 , 148 , 42 , 7 ," 1,133 ", 282 , 169 ," 2,013 "
114011,Friedrichsfelde Süd,Lichtenberg,2016," 7,540 ", 52 , 36 , 743 , 165 , 273 ," 3,459 ", 273 , 719 , 458 , 205 , 52 , 24 , 767 , 197 , 56 ," 1,751 "
115012,Rummelsburger Bucht,Lichtenberg,2016," 12,753 ", 29 , 29 , 694 , 174 , 231 ," 8,386 ", 231 , 810 ," 2,371 ", 578 , 231 , 174 ," 1,157 ", 607 , 202 ," 2,429 "
115013,Karlshorst,Lichtenberg,2016," 6,628 ", 38 , 26 , 471 , 113 , 215 ," 3,675 ", 154 , 572 ," 1,122 ", 301 , 26 , 19 , 599 , 121 , 87 ," 1,344 "
120000,Reinickendorf,Reinickendorf-Total,2016," 11,677 ", 119 , 62 ," 1,095 ", 270 , 451 ," 5,318 ", 155 , 874 , 498 , 368 , 68 , 25 ," 1,056 ", 228 , 373 ," 2,663 "
121001,Ost 1 - Reginhardstraße,Reinickendorf,2016," 12,108 ", 146 , 62 ," 1,426 ", 365 , 580 ," 4,925 ", 153 ," 1,014 ", 544 , 347 , 113 , 62 ," 1,208 ", 109 , 350 ," 3,882 "
121002,Ost 2 - Alt-Reinickendorf,Reinickendorf,2016," 13,416 ", 173 , 98 ," 1,117 ", 244 , 523 ," 5,926 ", 165 ," 1,098 ", 556 , 331 , 56 , 23 ," 1,169 ", 226 , 605 ," 3,046 "
122003,West 4 - Auguste-Viktoria-Allee,Reinickendorf,2016," 13,227 ", 111 , 57 ," 1,203 ", 325 , 500 ," 5,968 ", 130 , 939 , 347 , 191 , 73 , 34 ," 1,172 ", 286 , 283 ," 2,936 "
122004,West 1 - Tegel-Süd/Flughafensee,Reinickendorf,2016," 46,653 ", 66 , 13 ," 1,744 ", 439 , 643 ," 7,022 ", 203 ," 1,574 ", 426 , 256 , 46 , 20 ," 1,134 ", 118 ," 1,547 "," 3,580 "
122005,West 5 - Tegel,Reinickendorf,2016," 20,664 ", 236 , 132 ," 1,963 ", 425 , 519 ," 10,181 ", 75 , 510 ," 1,000 ", 283 , 28 , 9 ," 1,727 ", 330 , 274 ," 4,397 "
124006,West 2 - Heiligensee/Konradshöhe,Reinickendorf,2016," 4,460 ", 29 , 12 , 371 , 66 , 218 ," 1,907 ", 156 , 235 , 284 , 329 , 29 , 12 , 622 , 140 , 148 , 906 
124007,Nord 1 - Frohnau/Hermsdorf,Reinickendorf,2016," 5,861 ", 54 , 24 , 340 , 90 , 135 ," 3,209 ", 111 , 527 , 795 , 834 , 48 , 12 , 692 , 169 , 169 , 870 
125008,West 3 - Borsigwalde/Freie Scholle,Reinickendorf,2016," 8,813 ", 68 , 25 , 814 , 129 , 425 ," 4,135 ", 222 , 604 , 444 , 271 , 43 , 6 , 789 , 86 , 203 ," 2,102 "
125009,Nord 2 - Waidmannslust/Wittenau/Lübars,Reinickendorf,2016," 12,040 ", 130 , 64 ," 1,188 ", 295 , 445 ," 5,469 ", 149 , 676 , 454 , 483 , 70 , 22 ," 1,124 ", 378 , 302 ," 2,598 "
126010,Rollbergesiedlung,Reinickendorf,2016," 12,911 ", 143 , 77 , 914 , 264 , 572 ," 4,634 ", 154 , 759 , 187 , 385 , 77 , 11 ," 2,697 "," 1,662 ", 341 ," 2,543 "
126011,MV Nord,Reinickendorf,2016," 12,364 ", 185 , 118 ," 1,458 ", 436 , 515 ," 5,657 ", 161 , 963 , 365 , 110 , 98 , 43 ," 1,116 ", 244 , 334 ," 3,567 "
126012,MV Süd,Reinickendorf,2016," 7,279 ", 89 , 52 , 847 , 163 , 401 ," 2,459 ", 111 , 720 , 119 , 305 , 134 , 15 , 787 , 74 , 141 ," 2,043 "
010000,Mitte,Mitte-Total,2017," 25,864 ", 204 , 124 ," 2,101 ", 535 , 594 ," 11,209 ", 130 ," 1,187 "," 1,171 ", 257 , 77 , 30 ," 1,504 ", 398 ," 1,027 "," 4,252 "
011001,Tiergarten Süd,Mitte,2017," 36,009 ", 424 , 267 ," 3,569 ", 991 , 868 ," 17,563 ", 205 ," 2,201 "," 2,365 ", 342 , 62 , 14 ," 1,764 ", 280 ," 1,224 "," 7,801 "
011002,Regierungsviertel,Mitte,2017," 114,281 ", 354 , 156 ," 3,881 ", 752 ," 1,366 "," 39,194 ", 138 ," 1,936 "," 2,671 ", 648 , 43 , -   ," 3,103 ", 960 , 752 ," 7,988 "
011003,Alexanderplatz,Mitte,2017," 37,791 ", 254 , 161 ," 3,155 ", 853 , 567 ," 18,988 ", 158 ," 1,260 "," 1,677 ", 268 , 80 , 29 ," 2,075 ", 619 ," 1,445 "," 5,786 "
011004,Brunnenstraße Süd,Mitte,2017," 15,285 ", 126 , 59 , 846 , 202 , 211 ," 7,519 ", 112 , 955 ," 1,526 ", 254 , 56 , 36 ," 1,490 ", 647 , 261 ," 2,927 "
012005,Moabit West,Mitte,2017," 17,453 ", 144 , 87 ," 1,503 ", 384 , 469 ," 5,684 ", 76 , 871 , 934 , 223 , 55 , 22 ," 1,191 ", 177 ," 1,726 "," 3,142 "
012006,Moabit Ost,Mitte,2017," 27,927 ", 133 , 88 ," 1,833 ", 425 , 581 ," 11,837 ", 74 ," 1,032 "," 1,183 ", 218 , 77 , 27 ," 1,271 ", 204 ," 1,231 "," 3,617 "
013007,Osloer Straße,Mitte,2017," 17,321 ", 142 , 93 ," 1,897 ", 448 , 649 ," 7,064 ", 106 , 956 , 629 , 222 , 93 , 39 ," 1,139 ", 186 , 588 ," 3,590 "
013008,Brunnenstraße Nord,Mitte,2017," 18,135 ", 151 , 74 ," 1,748 ", 470 , 624 ," 8,114 ", 199 ," 1,102 ", 908 , 250 , 90 , 35 ," 1,437 ", 542 , 526 ," 3,554 "
014009,Parkviertel,Mitte,2017," 14,358 ", 181 , 98 ," 1,645 ", 347 , 566 ," 6,241 ", 114 ," 1,055 ", 627 , 282 , 57 , 26 ," 1,105 ", 284 , 437 ," 3,429 "
014010,Wedding Zentrum,Mitte,2017," 16,679 ", 171 , 101 ," 1,815 ", 484 , 510 ," 6,206 ", 79 , 860 , 708 , 204 , 93 , 40 ," 1,228 ", 339 ," 1,143 "," 3,486 "
020000,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg-Total,2017," 19,460 ", 216 , 133 ," 1,609 ", 564 , 404 ," 8,943 ", 147 ," 1,058 "," 1,461 ", 217 , 64 , 24 ," 1,642 ", 470 ," 1,611 "," 3,544 "
021001,Südliche  Friedrichstadt,Friedrichshain-Kreuzberg,2017," 24,700 ", 302 , 156 ," 1,818 ", 626 , 556 ," 10,330 ", 119 ," 1,509 "," 1,145 ", 203 , 101 , 45 ," 1,637 ", 326 ," 2,530 "," 3,913 "
